product,verified,rating,date,author,content,title
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2019,JayC,"I like my Nest cameras. For the price paid, they do the job. Doing the initial connect up to Wifi took a little more work than I expected, and the night vision aspect isn't quite as good as I hoped, but again, for the price, they're really good. I'll purchase more down the road.",Great camera for the price!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,JJ88,Great product great quality highly recommended. Easy to use. Great picture quality. The only downside is the monthly subscription that is optional to get the most out of it considering the other options in the market. But other than that it’s great,Great product
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,Boshington811,"We installed this outside our home and it is awesome. We hooked up and got the app and now we are notified every time someone walks, drives or talks close enough to our place. I would highly recommend it to anyone looking for a descent security cam.",Great guard camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Dec 2019,CameraGuy2019,Good camera with clear picture to monitor dogs in backyard and for security. Would buy again if needed another. Connects with other Nest cameras we have.,Great outdoor camera for backyard
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Robb,"These camera's work great. I have one on the front of my house and one on the back. The visibility is fantastic and the cam quality is good. Installation and configuring them was easy and quick. 

My only complaint is the paid subscription to have history. You have to pay $10 for the first cam and $5 each additional cam. At this pricepoint, I think 10 days of recording should automatically be included with the price of the cam, OR I think the camera's should be cheaper to offset the monthly cost.","Great camera, hate the paid subscription"
Google - Nest Cam Outdoor security camera - White,1,5,23 Apr 2020,Janeth,Easy and fast setup and installation. Image quality is great.,Great
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2018,60647,"Nest makes great home security cameras. These outdoor versions are a fantastic step forward and seem to have a much improved wifi radio compared to the older indoor version. These would be 5/5, category game-changers if the subscription wasn't so abusively bad. $10/cam no matter what. No bulk pricing, no option to run an on-prem storage appliance to reduce internet usage... hopefully the recent announcement of Nest HQ being fully integrated into Alphabet will lead to a more customer friendly subscription price and a better complement of accessories.",Great Camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,jsjs,"Great quality product that is super easy to set up. Quality of the picture is good and gives us piece of mind while we are away. My only negative is the Nest charges $10/month so you can view history and clips from alerts that you get after 30 days of it being free. That adds up to $120/year, which is pretty much a ripoff considering how cheap cloud storage is.","Very easy to set up, good quality"
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2018,Raw68us,Excellent camera easy set up and easy to use love it,Easy to use
Google - Nest Cam Outdoor security camera - White,1,5,23 Mar 2020,Weino,First one I got did not work properly had issues connecting to WiFi but retuned it and replaced it no questions asked and now it works great.,Good outdoor camera. Easy to install!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2016,Murph,I just added to my 3 indoor cameras and thermostat. Setup is super easy just like other nestcameras,Great add to nest family
Google - Nest Cam Outdoor security camera - White,1,5,23 Jun 2020,Jkane750,Clear picture great audio love these cameras. Little on the expensive side but you get what you pay for,Clear picture
Google - Nest Cam Outdoor security camera - White,1,5,23 Mar 2020,BigC,These cameras are great!! The set up is quick and easy. I purchased these cameras so that I can watch my hiuse while away on business. I have not been disappointed.,Great outdoor camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Jul 2020,Scottyt,The best outdoor camera. Very easy to set up. The video quality is very good.,Excellent camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Customer,The features and functions are of great quality on this camera.,Great security camera.
Google - Nest Cam Outdoor security camera - White,1,5,23 Jun 2020,Kingsan06,Great quality and easy set up.  With the new nest aware managing it is even better.,Great quality and easy setup
Google - Nest Cam Outdoor security camera - White,1,5,23 Mar 2020,Cdub,You will not be disappointed in these cameras. I have had all types of security cameras but these are on another level. Just pay the monthly fees.....totally worth it.,No Brainer. GET THESE!!!
Google - Nest Cam Outdoor security camera - White,1,4,23 Apr 2020,Firf,"Camera works great and easy to mount, long enough cable to not require an extension cord and looks nice as well.

Let the subscription expire, so I use it more as a high quality, on-demand camera.",Works very well.  Subscription cost is high.
Google - Nest Cam Outdoor security camera - White,1,5,23 Apr 2020,Danny,"This works great with the app, just make sure to get nest aware so you can keep history or it is pretty much useless when not live.",Great security
Google - Nest Cam Outdoor security camera - White,1,5,23 Jul 2020,Junebug,Awesome camera!  Installation and set-up was very easy.,Awesome camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Mar 2020,Tati,Got this 2-pack and the Google IQ because i had too many issues with the Arlo Ultra. I don't like the exposed wires but i would recommend these because the setup was easy.,Prefer over Arlo Ultra
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,GrandmaB19,We bought these cameras because we were going on vacation and wanted to watch our house while we were gone. They work great and the videos are so clear it’s almost like you are still there! We bought this brand because of the reviews and a family member also has these cameras and was happy with them. We are also pleased with our purchase and would highly recommend them.,Great camera and easy to install!
Google - Nest Cam Outdoor security camera - White,1,5,23 Apr 2020,Kaviglad,So happy to have purchased these. We saved until we could get them installed at the same time as the doorbell. Clear picture and easy setup.,finally a great system
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Ameen,Easy install easy use great quality! I wouldn't recommend any other,Great camera
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2019,keyman,Google Nest has very clear video day or night and even when it is raining. It was easy to setup and connect to WiFi and my cell phones. It was also very easy to install the cameras on the outside of my house. The only issue I've had is that sometimes they lose connectivity for very short periods of time. I can't figure out what is causing this as my cameras are receiving a good WiFi signal where I have them placed.,Google Nest has clear video
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,Chickle,"We bought the Nest doorbell and the quality of the picture was amazing, we decided to try out these Nest cams. We have 1 outside, and 1 inside. Both cams have great picture quality. The yearly subscription price is decent as well. I would definitely recommend this product.",Great quality and great picture
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Mother,"It has clear picture, easy to use , was easy to set up .",Easy to set up and use
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,WWJDMOM,I love the nest outdoor camera for security reasons. easy to install.,Perfect Security Camera
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,Bradleybro,"Nest makes the install, setup, and use so that the average consumer can do it without being a Techie. Packaging is up there with Apple. Installation parts are ample and high quality. Excellent image quality @ 3mp -1080p. The high resolution is needed due to it has a wide angel lense @130 dregrees so you can se imageges farther out. Digital zoom is ok but blurry at high zoom. Nest Aware gives you 30 days playback for free fire the first 30 days. 
The downfall. After 30 days nest aware is $10 month for 1st camera and $5 for each additional. That's one of the most expensive I've seen on the market. Nest does not allow 3rd party apps to record either. Nest needs to take note to what the other players are doing and adjust or they will be left out in the cold. Some third party players are finding the back door to Nest so I can't wait to use a their software on my Nest Cam. Otherwise a great camera",Solid Camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Jun 2020,friend,Good quality and easy to install. A good package to own.,Good Quality
Google - Nest Cam Outdoor security camera - White,1,4,23 Jan 2020,Pack,added these cameras in with my nest doorbell. it was easy to set up. wish the cord was a little longer you really have to plan it out and make sure the cord will reach. the camera video is great night vision and sound are really clear.,great camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,LLR10,"I love this camera. I put it in my barn to watch one of my sheep that was expecting lambs. It works with a fairly low wifi signal. Instead of going out to check on her every two hours in the middle of the night in the winter in Maine, I could just look on my phone or iPad. Works great in the dark as well. Also has audio so I can listen to them. It was worth every cent.","Great camera, easy to use!"
Google - Nest Cam Outdoor security camera - White,1,5,23 Jun 2020,Teresa,"Excellent! We love it.  Easy to install, excellent Cam!",Excellent! We love it.
Google - Nest Cam Outdoor security camera - White,1,5,23 May 2020,FTVLive,easy setup and works great. This is my 4th Nest cam and I will be adding more.,This is my 4 Nest Cam
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,PatWren,Great Camera's and easy to install.  They have thought of everything and it comes in the box.  I own several properties and I have these on all of them.  I like to be able to view them and get alerts.  Really easy to setup with the app.,Great Camera's and easy to install
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Astew,"I have really enjoyed my cameras! I was out of town for 3 weeks and would not have been able to enjoy myself without them. I was able to check in on my pets & even talk to them. We were able to keep track of my contractor working in the house and see that remodeling was going along and no one was in the house that shouldn't have been. 
The only problem we have is with the range we can take them. With a large property we can not take them fat enough without running an extender (which slows my pc down). We will eventually have to run another ethernet cable. Honestly if i had a larger house I would have to have extenders just for the inside.
Overall it is worth the money.",Close to perfect.
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,Lupe,Camera losses reception from time to time! But it's super clear,Simple and easy set up and installation
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,MoStuff,"Great camera. Easy setup, Great picture. Has paid for itself twice over by watching service people who said they were there and werent and lawn care guy that was there and sat in his truck during his entire visit and never sprayed. Alerts me with live feed to my phone whenever someone comes down the drive or walks in front. I will get another",Great camera
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,Guinness41,The Nest Cam works for what I got it for which was to see outside to view my porch and driveway. Camera works really well and very easy setup. I didn't have a plug for outside where I placed the camera so I added a socket to my outdoor light bulb that is in an enclosure. My main con with the camera is that the way the camera is designed you can't hide the cord and is easy for someone to go up there and cut the cord. The camera only connects to the celling through a magnetic mount so can also be pulled down and cut. I've installed security cameras in the past and also worked in law enforcement and I've seen cameras being pulled down and ripped off. That is why when you see security cameras the wire usually goes into the wall from the back of the camera so that there is nothing showing. So far I've had no problems and it is working well.,Great Picture - Easy setup
Google - Nest Cam Outdoor security camera - White,1,5,23 May 2020,Codyanne,Very easy to self install love it!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Great camera for beginners!
Google - Nest Cam Outdoor security camera - White,1,5,23 Apr 2020,Freeman,Purchased the camera to add another view of my driveway love it very easy to install love the coverage.,awesome
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2019,RemoteHomeOwner,"Camera performance is better than expected, especially in the dark. Motion detection just right for my application. Voice communication not clear enough. Ongoing subscription service excellent, but at ongoing cost. Disappointed there's no simple Web access to camera feed. Very nice installation process -- as easy as possible.","Performs better than expected, but monthly fee."
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,Photolady,The two pack was on sale and a great buy for us at the time. We did pay the annual fee to be able to go back a week or so in case we need to review something. It has also helped us figure out what critters are committing crimes at night - raccoons!!!,Great for security
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,twelton,"I put off installing this for a week after it arrived because I was dreading having to route the power cord through the garage wall. The only down side to this is that the hole needed to be 7/8"" in diameter to get the plug through. Not the end of the world, but drilling it took a while!

Was totally worth it in the end! The camera records great video and knows how to detect people vs. other motion. The app is very intuitive and quick to navigate to events. Events show up on my smart watch zoomed into whatever caused the motion alert. The app and camera are very configurable - it's a polished product that a lot of thought has gone into, and they got it right.",Better than I expected!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,DrKPax,"I purchased the two pack exterior nest cams. There is a magnetic holder for the cameras allowing easy adjustment. I took the extra time to run the power cords behind exterior walls. It has plenty of extra screws and supplies making installation pretty easy (I'm at moderate DIY capabilities). I've already told several of my coworkers and showed off the app. I truly think this is an excellent exterior camera that seamlessly fits well with my nest thermostat, smoke detectors and interior nest cam. I'm happy with this purchase and would recommend it -- especially if you have existing nest products.",Seamless
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,Chaz,"The image off of this camera is amazing and it looks great, too! There are rubber skins available that allow you to change the color as well as protect the camera a little. Set-up of the camera and the Nest app were ridiculously easy, but the installation took a bit as I wanted a clean install. The power cord is basically in two pieces, and where they join together is much, much larger than the cable diameter. So, if you want to pass the cable through an opening (in a wall or roof) then you have to cut a pretty big hole.
Also, the subscription is a bit ridiculous. $10/month per camera, otherwise you only get a three-hour, low fps recording, which does not serve its purpose for most owners.",Great Resolution and App
Google - Nest Cam Outdoor security camera - White,1,5,23 Jun 2020,Rayjr1984,Love this camera super easy install and the view is great.,Love nest cam
Google - Nest Cam Outdoor security camera - White,1,4,23 Feb 2020,USMC,Purchased camera for home security / peace of mind.  At first the camera worked great and had ability to rewind and fast forward but after two weeks now only have still pictures.,Good camera
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,Chargermom,"Great outdoor security camera. 
Easy setup and excellent picture.",Great outdoor security camera.
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,jfaw3520,The nest cameras are very easy to install and setup. They work great! The only thing I wish Nest would do is to publish an update so that the camera does not detect a bug as motion. Ours are always alerting us to motion and it is a bug or a shadow created by a tree when the sun is shining.,Easy setup! Great cameras!
Google - Nest Cam Outdoor security camera - White,1,4,23 Jun 2020,GXG622,"Great camera, very durable, easy to set up the price could be better though",Great camera
Google - Nest Cam Outdoor security camera - White,1,5,23 May 2020,Sloey316,These are the best cameras you can buy.  they easy to set up and hold up,Love them
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Des50,Can't say enough about nest cams. The video and audio are excellent. The range of motion is extremely far and the camera angle is very wide. The camera sends me a text or email when it notices motion with a snapshot . I can check on my house at any time and can even give delivery personnel instructions when they are at my door. My wife and I liked it so much that we bought a second for the backyard I spent $1500 on a popular system and had the security company pick it up a week later because the video cameras were horrible. Nest cam is the way to go.,A security must have!!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,kram,Our hurricane door has no peephole - and no windows along the same wall allow you to see the front door or who's at it - meaning anytime someone would knock we'd have to open the door to see who it was. Not anymore with this. We can see who it is and just ignore them if marketers; or talk to them via the camera from our phones/tablets if need be. It also works with our Android TV devices so we can bring up the camera feed on any of our TVs if a phone or tablet isn't at hand. Install was a breeze and it seems to hold up well in the weather so far (heavy rain/winds and blistering heat). Really glad I bought this.,Super useful and peace of mind
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,Astro,"Now most people would use these Nest cams outdoor since that it was they were initially built for. I truly use them for inside surveillance of my home. the 1080p quality is quite impressive and the night vision on the cam is outstanding. I use mobile mostly to view ""live"" and to review the recordings. I'm still on the 30 day trail and it is interesting to have that 30 day capability to see everything. Honestly I will be going with 10 day plan since i never really go back that far. The alerts on this nest cam is very responsive and allows to be aware of my home when I'm not there. I gave it four stars because nothing is perfect. Would of loved no power cords but ran by batteries. I still Love it though.",Amazing Wireless Security Cams
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,SouledOutPeace,"Clear video, alerts are accurate and easy to view. EASY to install & considering one for inside my home also. Works with my Apple watch for alerts and clips. Love it!",Clearest video
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,NVRN,"These cameras have very good visual quality. The installation was relatively easy, the hardest part is drilling a hole to feed the wire, mounting them is easy and you can adjust them as needed by rotating.  The audio is also very good.",Excellent picture
Google - Nest Cam Outdoor security camera - White,1,5,23 Dec 2019,Magillacutty,This camera is perfect for getting high-quality video outdoors. Easy to set up if you know what you’re doing otherwise get an installer if you don’t.,Excellent Outdoor Cam
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2018,dj5kjlara,"Overall this is a great camera. Setup was easy, and picture quality is great. It integrates well with all of your other Nest products like thermostat and alarm system. My only real gripes are that you have to pay for cloud storage, and that you have to pay for each individual camera. Needless to say, if you have several cameras, the cost can add up quickly. Also, and this is a small gripe, but I would've preferred if it also had a battery backup. I would like the peace of mind that even if someone cuts the power cord that it is still capturing footage.","Great Camera, east setup"
Google - Nest Cam Outdoor security camera - White,1,5,23 Mar 2020,Swampxo,Great cameras! Easy to install and has been working great and had them for a week!,Awesome cameras !
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,Trunkmonkey,"These cameras are amazing, they have a wide view, easy installation. The only thing is it’s hard to hear when someone is taking through the cameras. I would buy more if I had a place to put them. The nest app is great you get 1 month free trial.",Amazing camera’s!!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,ANELLO,"This camera was recommended by a friend. Loved how it worked and the clarity of the pictures. I live in a 55+ community and quite a few have followed suit. After comparing different systems this was the best choice for our needs. Their customer service is excellent, was missing a part and they sent it out the same day.","GREAT CAMERA, EASY SET UP"
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,Erock,"So when I purchased this camera I was looking forward to having added surveillance on the outside of my new home in the city. Thanks to this camera I have caught not once but multiple possible bike, Amazon grocery and package thieves! I love the live motion alerts, the real time video feed and DVR time lapse features! I highly recommend this camera over other competitors out there. I now have two cameras and have plans for future cameras on my other houses.",This is genius!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Imdwane,"This is not a $1000 camera, but for the money I would put this up against any camera out there. It takes 5 minutes to set it up and you're done. You can have e-mail alearts sent to your text or email in a flash. It has a record feature and can be use for two way communication. The night vision is crystal clear as well. Works with all nest products so there is one place to go for your cameras and thermostats. It won't replace my home camera system but I needed an extra camera in my garage That wouldn't be temperature sensitive and this was it.
Dwane cochenour",Inexpensive way to put a camera anywhere
Google - Nest Cam Outdoor security camera - White,1,5,23 Feb 2020,SweetestGuy,"This is probably the best camera I have experienced for outdoor use. It’s strong, reliable, and easy to use! ❤️",Love this camera!
Google - Nest Cam Outdoor security camera - White,1,5,23 Jan 2020,Petek,These cameras work perfectly and were easy to set up with our Google hub. Clearly shows what's going on in the areas they cover,Works perfectly
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,PNFG,These are great cameras. We did not want to go through the process of setting up a wired security system. We used the eero mesh network system which paired nicely with these cameras. Excellent quality and picture.,Easy to use
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,Mm21704,This is an awesome camera system and so easy to install. Put both of them up in about an hour. Great picture and though you have to pay a minimal monthly fee it’s well worth it. No locsl storage so thieves cannot steal that to cover their identity. Got a great deal for 3 cameras for $238.,So easy for peace of mind
Google - Nest Cam Outdoor security camera - White,1,5,23 Feb 2020,MikerBuffalo,Both camera's were easy to setup and use.  Software is adaptable for use on my laptop and phone.,Easy setup.
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,Meredee,I have used next products for many years but this is the first time I purchased outdoor cameras. We use these for security and they work well. Only downside is that you have to pay additional monthly subscription fee if you want it to save recordings.,Excellent Security Cameras
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,Murmree,"I love these cameras.  They are so easy to install, no drilling holes and no special mounts.  Everything you need is included except the screwdriver needed for the screws.  Great picture day or night.",Great outside cameras.
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2016,BusaRider,It just as good as the indoor Nest Cam. The picture quality is great. I have it mounted over my garage and I can see clear across the cul-de-sac. Night vision is about 20ft but if there is a light source in the area it be further. Setup is the same as the Nest Cam which is real easy. It comes with a 25ft power cord. Definitely would recommend this camera.,Great Cam
Google - Nest Cam Outdoor security camera - White,1,5,23 Apr 2020,NesQuik,Easy to set up and the picture is clear and crisp. Paired with my nest doorbell I'm happy.,Its good
Google - Nest Cam Outdoor security camera - White,1,5,23 Jun 2020,WVUfan,"Great product, install with ease. Worth the purchase.",Worth the purchase
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,gnargnarbinx,Tachnical set up is a breeze. Image quality is great but also seems to disconnect from wifi off and on (that might be our internets fault).  Still need to drill holes in house and wire it through the garage though.  That might be more difficult than a wireless camera.,"Easy to step-up, install takes a little experience"
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,Ricco007,"Nest products perform and last as one would expect from premium priced devices. This camera comes with everything necessary to install in an elegant way. The setup is a breeze and the picture quality in any weather, night or day is very clear. The field of view from the peak of our garage is almost 160 degrees (guess) and can be set to see and hear whats going on in its parameter. I have 4 nest products and all are well engineered and reliable.",Always Clear
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2019,HouseofBUNS,"This is a pretty basic to use camera for monitoring needs. Set up is easy, and the picture quality is great. I love that you can zoom in, too. The free replay is great for the promotional period, and it's only $5 a month to maintain a five day video record that can be reviewed. All in all, a great item.",Easy to Setup and Use
Google - Nest Cam Outdoor security camera - White,1,5,23 Apr 2020,Ziggy,This camera is very easy to setup and install. Just follow all the directions on the app!,Nest Camera review
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,StCroixDrew,"We have had a lot of cameras and simple security over the last few years.. These units are fantastic and worth every dollar. The clarity, zooming ability, motion detection and user simplicity... makes this one of the best we have had. It took me literally 3 minutes to install AND setup. No issues as of yet...And thinking we probably wont. Worth IT!!",Just awesome
Google - Nest Cam Outdoor security camera - White,1,5,23 Apr 2020,Evel19,"I had to add a camera to my back yard, quality its great and easy to add to my Nest\Home.",I added to my yard
Google - Nest Cam Outdoor security camera - White,1,5,23 May 2020,Jfrogersiv,Picture quality is great and setup and installation  is easy,Amazing quality
Google - Nest Cam Outdoor security camera - White,1,5,23 May 2020,Rosymanci09,I love my nest camera the quality is great. I feel so much better,Great security camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Apr 2020,Kenny,I now have three nest camera and they are very easy to setup and use from the Apple app.,Pricey but worth it
Google - Nest Cam Outdoor security camera - White,1,4,23 May 2020,SDC88,"Love being able to open my camera and see whats going on at the house when I'm not home,",Great security
Google - Nest Cam Outdoor security camera - White,1,3,23 Nov 2019,Jcz08,Very easy to install not many parts to worry about.  Good quality picture / video. I gave it a three star rating due to the subscription. If you need one camera or two this will work for you.  When  you have five or six cameras it can get expensive with the subscription and the purchase of the cameras. They need to have a more affordable plan for those who have more then two cameras. It cost $50 / year for your first camera and any additional cameras cost $30/ year. This plan is only for five days video playback. It gets more expensive if you want thirty days video playback. In the long period of time your subscription will be very expensive. There are other video surveillance cameras that have good quality video and no subscription but installing them can be a pain. If you don’t mind putting in the work go with a a more affordable and no subscription system.,Good quality video but expensive
Google - Nest Cam Outdoor security camera - White,1,5,23 Apr 2020,Kelly,Great cameras easy to use with movement clips. I recommend this product.,nest cameras
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,Stptechie,"I bought these cameras to keep an eye on my backyard and garage.  They were easy to setup and the picture is amazing.
We have the indoor version and love being able to keep an eye on our house when we are away.  I recommend this product to anyone.",Great camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Brian89,"I was using Arlo cameras before this but they only recorded activity for a few seconds when motion was detected. They also weren't the best at detecting motion past 10ft or coming from the front, even at a slight angle. I had a tire slashed in my driveway, with an Arlo cam mounted 15ft away (over my garage door). The Nest cam has been the perfect solution. Now, i get audio and video recordings to easily cycle back through 24/7 and flawless motion detection, even beyond my driveway.",Best security camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Jan 2020,Carrie,Easy to install -only thing one must know is you need to have an outdoor outlet!,Nest Outdoor Cam
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2019,Brandon,The Nest outdoor camera is a DIY alternative with great picture quality. Setup is easy but installation is a little challenging as the unit has a large inline transformer and a fixed length cord...and of course it’s either to short or to long. Nest Aware is FAR to expensive.,Quality for a price
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,JJ44,Someone had suggested that I get these for extra security around the house. So much better than the adt hd camera they installed and was so easy to setup. My wife wants to get 2 more soon. You can even talk into the camera and here a response. It’s delayed a little bit but still great. Cheap for the monthly fee as well.,Best Buy for the proce
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,Jasper8,"Very satisfied with the purchase. The quality is excellent and it is easy to install. Yes, I recommend this product.",Great cameras!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,KRThomas59,"This is my 4th Nest Camera, we have 3 at our business for indoor use and this one is in the alley behind my house. Nest cameras are easy to install and connect to your wifi network using your smart phone. This one comes with a very long power cord to reach your power source. You can save clips easily, on line or on the app. I've even used a clip to send a burglar to jail (the guy looked right at the camera and kept on walking away with my tools, the prosecutor LOVED the video!!)","Great, easy to install camera"
Google - Nest Cam Outdoor security camera - White,1,5,23 Feb 2020,Jenn,These cameras are a great value.  Picture is good.  We’ll buy a couple mores to get all sides of our home.,Great camera for the price
Google - Nest Cam Outdoor security camera - White,1,5,23 Apr 2020,Bdoran,Sounds and look great. Glad to own. Now give me my points.,Great security.
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,And000w,"Great solid camera, very easy to install, bought this one to add to my current set, wide angle lens allows me to see almost 180 degrees. Highly recommend this camera.",Easy to install
Google - Nest Cam Outdoor security camera - White,1,5,23 Jan 2020,Rocko,Love these nest cameras! Great value! Easy installation! Includes all hardware needed to install! Great value,Superior
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,LT4951,"Electrician installed due to the height camera needed be installed at, but it was no problem since it was close to a power source. Do not forget to set the camera up completely before hanging it. The unique code only printed on the back of the camera is needed for set up. Mine was hung by electrician before set up so I had to have him come back out to climb high to do set up by holding my phone close to camera as well as getting unique code off back.",Great outdoor security camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Dec 2019,Jeff327,Nest cameras cost more but they are worth it. I have had problems with Ring and Kuna cameras. I would only go with Nest from now on.,Worth the cost
Google - Nest Cam Outdoor security camera - White,1,4,23 May 2020,nestcam,Great camera.  Clear picture quality and easy to install.,Good camera and easy set up
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,ELHandyman,"It does exactly what it promises, we built a new home and wanted some extra security, the Nest Cam has been the perfect solution for us. The video quality is outstanding, especially at night, and the sensitivity to motion is incredible , a moth flying by sets it off. We have more than 15 smart home devices installed in our new home and the nest and nest cam by far have been the most reliable for connectivity and delivering on their promises. Extremely easy to set up, works as advertised, my experience has been exceptional!",Best Tech purchase in a while
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,Cooltool,"This is a great little outdoor camera. If you already have Nest products, this one will be very easy to setup and add to your Nest family of devices. The most difficult part of setting up an outdoor camera is power unless you already have external power options for your home. Otherwise you may have to get a little creative running the cable to an internal source. Quality is excellent. Clarity is amazing too.",Excellent Outdoor Camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Jan 2020,Brittney,Would recommend to family and friends! It was easy to set up and has a clear view of everything outside.,Great camera and easy to set up!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,roger821,"I have a Nest Thermostat and 2 Nest Protects, so I know that Nest makes quality devices. The Nest Outdoor Camera is the same thing. Easy to configure, easy to install, powerful 1080p video, it's a winner. However, there's two issues here. First, the camera is pretty expensive, but everything Nest makes is. More importantly, the cloud video services are VERY expensive, and to get the full feature set you have to subscribe. Still, it's a great device, and I'd recommend it.","Clear video, great app. but..."
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,CaptainJim,"Originally, I was looking for a way to waterproof and mount the Nest Cams outdoor. Then this came out - problem solved. Yes, the subscription gets expensive if you have multiple cams - a big consideration. I don't know why they do not give a discount now that there are other less expensive choices in the marketplace. However, I like their cams and have used them since they were known as Dropcams. Easy installation if you have power nearby.",Just as good as the indoor Nest Cams
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,Punisher2021,"Bought these and work flawlessly. Have nigh vision, 2 way audio and an app that will blow you away. Can go back through footage, access through desktop, download video and will work with up to 10 cameras. You will have to pay for cloud storage afterwards but is 10 a month plus 5 more for each camera. Supports 5ghz wifi and have never had any issues with signal quality or disconnects. go for it you wont be disapointed",amazing setup
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,ltdan67,"The initial setup and installation was quick and painless. The only thing of note is when you change your network id or pwd, you will need the id from the side of the camera. I wish I had known prior to installation. After I changed my SSID, I had to pull out the ladder and climb back up to get the number on the side of the camera. You can also scan the QR code, but again, I had to get up to the camera.",Good camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,Technology,Easy installation and connects fast to home internet. I like that it sends notifications to your phone. You’re able to speak to someone from your phone and they are able to answer you back. Great for installing at the front door,Great Camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,MechanicallyReclined,"The camera performs well, and NEST has thought out the installation process. The kit includes all the hardware you need.",Installation is a snap
